_id,_pct_missed,_judgments,_gold_case,_difficulty,_hidden,_contention,_pct_contested,_which_sound_was_more_realistic,morepc_gold,morepc_gold_reason,rownum,s0_simplegrainlength,s0_coordinates,s1_simplemaxdist,s0_name,s0_simplemaxdist,s0_mix,s1_name,s1_simplegrainlength,s1_hash,s1_iteration,s1_mix,s0_hash,s1_coordinates,s0_iteration,_golden,jobname
279849565,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,952,1.00_2.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-02.mp3,None,a12a927747db44ef0122d0ecc867ad67,02,tones,384d6089998b4fb4b668579b8f1a8c0a,None,03,True,tune-simple-study-1-rank-iterations
279849566,1.00,1,,0,false,"",0.0,"s0
same
null
s1","same
null",Sounds are the same.,953,1.00_2.00,0.00_0.00_1.00,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,384d6089998b4fb4b668579b8f1a8c0a,03,simple,384d6089998b4fb4b668579b8f1a8c0a,0.00_0.00_1.00,03,True,tune-simple-study-1-rank-iterations
279849567,0.50,2,,0,false,"",0.0,"s1
s0
null
same",s0,Sound 2 is obviously a series of synthesized tones.,954,1.00_2.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-02.mp3,None,a12a927747db44ef0122d0ecc867ad67,02,tones,e85d4cf246c0e2c776d85b22ed74bc0b,None,04,True,tune-simple-study-1-rank-iterations
279849568,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,955,1.00_2.00,0.00_0.00_1.00,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,e85d4cf246c0e2c776d85b22ed74bc0b,04,simple,e85d4cf246c0e2c776d85b22ed74bc0b,0.00_0.00_1.00,04,True,tune-simple-study-1-rank-iterations
279849569,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,956,1.00_2.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-01.mp3,None,0881e99d24a3cb576f8e194c4314ea77,01,tones,451aa5e1754b72c360caacb2247bbccc,None,04,True,tune-simple-study-1-rank-iterations
279849570,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,957,1.00_2.00,0.00_0.00_1.00,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,1.00_2.00,451aa5e1754b72c360caacb2247bbccc,04,simple,451aa5e1754b72c360caacb2247bbccc,0.00_0.00_1.00,04,True,tune-simple-study-1-rank-iterations
279849571,0.40,5,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,958,1.00_2.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-03.mp3,None,d6586c064366081bc03656b73da40eb4,03,tones,6c90072e7a4aa228516c31f522d946b1,None,04,True,tune-simple-study-1-rank-iterations
279849572,0.25,4,,0,false,"",0.0,"same
s1
null
s0","same
null",Sounds are the same.,959,1.00_2.00,0.00_0.00_1.00,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,6c90072e7a4aa228516c31f522d946b1,04,simple,6c90072e7a4aa228516c31f522d946b1,0.00_0.00_1.00,04,True,tune-simple-study-1-rank-iterations
279849573,0.25,4,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,960,None,None,15,mp3/mix-tones-iteration-03.mp3,None,tones,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,dcc77dda3190ec5b017cfba8da560351,00,simple,d6586c064366081bc03656b73da40eb4,0.00_0.00_1.00,03,True,tune-simple-study-1-rank-iterations
279849574,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,961,2.00_4.00,0.00_0.00_1.00,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,dcc77dda3190ec5b017cfba8da560351,00,simple,dcc77dda3190ec5b017cfba8da560351,0.00_0.00_1.00,00,True,tune-simple-study-1-rank-iterations
279849575,0.00,3,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,962,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,645b37e07caafa0171b7902ab1ed02e6,None,00,True,tune-simple-study-1-rank-iterations
279849576,0.50,4,,0,false,"",0.0,"same
s0
s1
null","same
null",Sounds are the same.,963,2.00_4.00,0.00_0.00_1.00,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,2.00_4.00,645b37e07caafa0171b7902ab1ed02e6,00,simple,645b37e07caafa0171b7902ab1ed02e6,0.00_0.00_1.00,00,True,tune-simple-study-1-rank-iterations
279849577,0.25,4,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,964,None,None,5,mp3/mix-tones-iteration-01.mp3,None,tones,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,2.00_4.00,f3c61408415c6a84d2bbe670d3bada06,00,simple,0881e99d24a3cb576f8e194c4314ea77,0.00_0.00_1.00,01,True,tune-simple-study-1-rank-iterations
279849578,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,965,2.00_4.00,0.00_0.00_1.00,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,2.00_4.00,f3c61408415c6a84d2bbe670d3bada06,00,simple,f3c61408415c6a84d2bbe670d3bada06,0.00_0.00_1.00,00,True,tune-simple-study-1-rank-iterations
279849579,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,966,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-04.mp3,None,dcddb696d2dbff2d47c4ab016491afef,04,tones,dbbad57da10f5d284c09ad71e1333007,None,01,True,tune-simple-study-1-rank-iterations
279849580,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,967,2.00_4.00,0.00_0.00_1.00,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,dbbad57da10f5d284c09ad71e1333007,01,simple,dbbad57da10f5d284c09ad71e1333007,0.00_0.00_1.00,01,True,tune-simple-study-1-rank-iterations
279849581,1.00,1,,0,false,"",0.0,"same
s0
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,968,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-01.mp3,None,0881e99d24a3cb576f8e194c4314ea77,01,tones,09b29422c4e32eefd2eb65fc1c0191ea,None,01,True,tune-simple-study-1-rank-iterations
279849582,0.25,4,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,969,2.00_4.00,0.00_0.00_1.00,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,2.00_4.00,09b29422c4e32eefd2eb65fc1c0191ea,01,simple,09b29422c4e32eefd2eb65fc1c0191ea,0.00_0.00_1.00,01,True,tune-simple-study-1-rank-iterations
279849583,0.00,4,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,970,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,c23cfc0a83dcab1abefc88c7c93289cf,None,01,True,tune-simple-study-1-rank-iterations
279849584,1.00,1,,0,false,"",0.0,"s1
s0
null
same","same
null",Sounds are the same.,971,2.00_4.00,0.00_0.00_1.00,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,2.00_4.00,c23cfc0a83dcab1abefc88c7c93289cf,01,simple,c23cfc0a83dcab1abefc88c7c93289cf,0.00_0.00_1.00,01,True,tune-simple-study-1-rank-iterations
279849585,0.00,3,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,972,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,85f3d8113c0a118015e1e56d05345660,None,02,True,tune-simple-study-1-rank-iterations
279849586,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,973,2.00_4.00,0.00_0.00_1.00,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,85f3d8113c0a118015e1e56d05345660,02,simple,85f3d8113c0a118015e1e56d05345660,0.00_0.00_1.00,02,True,tune-simple-study-1-rank-iterations
279849587,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,974,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-04.mp3,None,dcddb696d2dbff2d47c4ab016491afef,04,tones,4d197d79cf4c61e067685162b704d1e9,None,02,True,tune-simple-study-1-rank-iterations
279849588,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,975,2.00_4.00,0.00_0.00_1.00,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,4d197d79cf4c61e067685162b704d1e9,02,simple,4d197d79cf4c61e067685162b704d1e9,0.00_0.00_1.00,02,True,tune-simple-study-1-rank-iterations
279849589,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,976,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-01.mp3,None,0881e99d24a3cb576f8e194c4314ea77,01,tones,fec81269bf65b5899f5dad40aeb65229,None,02,True,tune-simple-study-1-rank-iterations
279849590,0.50,2,,0,false,"",0.0,"same
s1
null
s0","same
null",Sounds are the same.,977,2.00_4.00,0.00_0.00_1.00,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,fec81269bf65b5899f5dad40aeb65229,02,simple,fec81269bf65b5899f5dad40aeb65229,0.00_0.00_1.00,02,True,tune-simple-study-1-rank-iterations
279849591,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,978,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-04.mp3,None,dcddb696d2dbff2d47c4ab016491afef,04,tones,cec23ca015f334fc958a3f0b8cd97ee0,None,03,True,tune-simple-study-1-rank-iterations
279849592,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,979,2.00_4.00,0.00_0.00_1.00,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,cec23ca015f334fc958a3f0b8cd97ee0,03,simple,cec23ca015f334fc958a3f0b8cd97ee0,0.00_0.00_1.00,03,True,tune-simple-study-1-rank-iterations
279849593,0.33,3,,0,false,"",0.0,"s0
s1
null
same",s0,Sound 2 is obviously a series of synthesized tones.,980,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-02.mp3,None,a12a927747db44ef0122d0ecc867ad67,02,tones,d97749723d977c2f0344abe9d66d68e7,None,03,True,tune-simple-study-1-rank-iterations
279849594,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,981,2.00_4.00,0.00_0.00_1.00,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,d97749723d977c2f0344abe9d66d68e7,03,simple,d97749723d977c2f0344abe9d66d68e7,0.00_0.00_1.00,03,True,tune-simple-study-1-rank-iterations
279849595,0.50,2,,0,false,"",0.0,"same
s1
null
s0",s1,Sound 1 is obviously a series of synthesized tones.,982,None,None,5,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,2.00_4.00,030959fc8f48589985ad721e06b5298a,03,simple,0b1f9635282b5445671290fe7205e2ac,0.00_0.00_1.00,00,True,tune-simple-study-1-rank-iterations
279849596,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,983,2.00_4.00,0.00_0.00_1.00,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,2.00_4.00,030959fc8f48589985ad721e06b5298a,03,simple,030959fc8f48589985ad721e06b5298a,0.00_0.00_1.00,03,True,tune-simple-study-1-rank-iterations
279849597,0.25,4,,0,false,"",0.0,"s0
null
same
s1",s0,Sound 2 is obviously a series of synthesized tones.,984,2.00_4.00,0.00_0.00_1.00,None,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-02.mp3,None,a12a927747db44ef0122d0ecc867ad67,02,tones,3a33deb83ebb059cfe83ef63d06a3665,None,04,True,tune-simple-study-1-rank-iterations
279849598,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,985,2.00_4.00,0.00_0.00_1.00,15,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,3a33deb83ebb059cfe83ef63d06a3665,04,simple,3a33deb83ebb059cfe83ef63d06a3665,0.00_0.00_1.00,04,True,tune-simple-study-1-rank-iterations
279849599,0.00,2,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,986,None,None,30,mp3/mix-tones-iteration-01.mp3,None,tones,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,011c1e3aee0389d0ab8d1415c7b52703,04,simple,0881e99d24a3cb576f8e194c4314ea77,0.00_0.00_1.00,01,True,tune-simple-study-1-rank-iterations
279849600,0.00,2,,0,false,"",0.0,"same
null
s0
s1","same
null",Sounds are the same.,987,2.00_4.00,0.00_0.00_1.00,30,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,011c1e3aee0389d0ab8d1415c7b52703,04,simple,011c1e3aee0389d0ab8d1415c7b52703,0.00_0.00_1.00,04,True,tune-simple-study-1-rank-iterations
279849601,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,988,None,None,5,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,2.00_4.00,5c09d1d22b3f4bb9d9990d722929275c,04,simple,0b1f9635282b5445671290fe7205e2ac,0.00_0.00_1.00,00,True,tune-simple-study-1-rank-iterations
279849602,0.50,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,989,2.00_4.00,0.00_0.00_1.00,5,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,2.00_4.00,5c09d1d22b3f4bb9d9990d722929275c,04,simple,5c09d1d22b3f4bb9d9990d722929275c,0.00_0.00_1.00,04,True,tune-simple-study-1-rank-iterations
279849603,0.25,4,,0,false,"",0.0,"s0
s1
null
same",s0,Sound 2 is obviously a series of synthesized tones.,990,0.50_1.00,0.00_1.00_0.00,None,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-02.mp3,None,a12a927747db44ef0122d0ecc867ad67,02,tones,94626593710777c2afd5f55082d3d52a,None,00,True,tune-simple-study-1-rank-iterations
279849604,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,991,0.50_1.00,0.00_1.00_0.00,15,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,94626593710777c2afd5f55082d3d52a,00,simple,94626593710777c2afd5f55082d3d52a,0.00_1.00_0.00,00,True,tune-simple-study-1-rank-iterations
279849605,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,992,0.50_1.00,0.00_1.00_0.00,None,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,f0364e1d1ba5906ed7d03d59eccc139e,None,00,True,tune-simple-study-1-rank-iterations
279849606,0.00,4,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,993,0.50_1.00,0.00_1.00_0.00,30,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3,0.50_1.00,f0364e1d1ba5906ed7d03d59eccc139e,00,simple,f0364e1d1ba5906ed7d03d59eccc139e,0.00_1.00_0.00,00,True,tune-simple-study-1-rank-iterations
279849607,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,994,0.50_1.00,0.00_1.00_0.00,None,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,b6428dd541bed99c28fd8f4fdd973b50,None,00,True,tune-simple-study-1-rank-iterations
279849608,0.00,3,,0,false,"",0.0,"same
null
s0
s1","same
null",Sounds are the same.,995,0.50_1.00,0.00_1.00_0.00,5,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-5.mp3,0.50_1.00,b6428dd541bed99c28fd8f4fdd973b50,00,simple,b6428dd541bed99c28fd8f4fdd973b50,0.00_1.00_0.00,00,True,tune-simple-study-1-rank-iterations
279849609,0.50,4,,0,false,"",0.0,"s1
s0
same
null",s1,Sound 1 is obviously a series of synthesized tones.,996,None,None,15,mp3/mix-tones-iteration-01.mp3,None,tones,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,0219932f948a3247ed485c45549ebd82,01,simple,0881e99d24a3cb576f8e194c4314ea77,0.00_1.00_0.00,01,True,tune-simple-study-1-rank-iterations
279849610,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,997,0.50_1.00,0.00_1.00_0.00,15,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,0219932f948a3247ed485c45549ebd82,01,simple,0219932f948a3247ed485c45549ebd82,0.00_1.00_0.00,01,True,tune-simple-study-1-rank-iterations
279849611,0.33,6,,0,false,"",0.0,"s0
same
s1
null",s0,Sound 2 is obviously a series of synthesized tones.,998,0.50_1.00,0.00_1.00_0.00,None,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-03.mp3,None,d6586c064366081bc03656b73da40eb4,03,tones,961a1b8e49c42edd93c90b0908af6687,None,01,True,tune-simple-study-1-rank-iterations
279849612,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,999,0.50_1.00,0.00_1.00_0.00,30,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,0.50_1.00,961a1b8e49c42edd93c90b0908af6687,01,simple,961a1b8e49c42edd93c90b0908af6687,0.00_1.00_0.00,01,True,tune-simple-study-1-rank-iterations
